,Name,Stock,Discount
1098,Clothing,210,0.17
1099,Clothing,489,0.39
1100,Clothing,324,0.26
1101,Clothing,278,0.22
1102,Clothing,206,0.16
1103,Clothing,379,0.3
1104,Clothing,398,0.32
1105,Clothing,462,0.37
1106,Clothing,403,0.32
1107,Clothing,142,0.11
1108,Clothing,149,0.12
1109,Clothing,226,0.18
1110,Clothing,190,0.15
1111,Clothing,290,0.23
1112,Clothing,321,0.26
1113,Clothing,70,0.06
1114,Clothing,80,0.06
1115,Clothing,63,0.05
1116,Clothing,356,0.28
1117,Clothing,61,0.05
1118,Clothing,195,0.16
1119,Clothing,205,0.16
1120,Clothing,302,0.24
1121,Clothing,239,0.19
1122,Clothing,71,0.06
1123,Clothing,286,0.23
1124,Clothing,342,0.27
1125,Clothing,153,0.12
1126,Clothing,181,0.14
1127,Clothing,323,0.26
1128,Clothing,242,0.19
1129,Clothing,380,0.3
1130,Clothing,212,0.17
1131,Clothing,111,0.09
1132,Clothing,244,0.2
1133,Clothing,250,0.2
1134,Clothing,355,0.28
1135,Clothing,256,0.2
1136,Clothing,162,0.13
1137,Clothing,252,0.2
1138,Clothing,333,0.27
1139,Clothing,490,0.39
1140,Clothing,30,0.02
1141,Clothing,227,0.18
1142,Clothing,153,0.12
1143,Clothing,73,0.06
1144,Clothing,381,0.3
1145,Clothing,253,0.2
1146,Clothing,26,0.02
1147,Clothing,454,0.36
1148,Clothing,318,0.25
1149,Clothing,110,0.09
1150,Clothing,13,0.01
1151,Clothing,181,0.14
1152,Clothing,241,0.19
1153,Clothing,200,0.16
1154,Clothing,454,0.36
1155,Clothing,5,0.0
1156,Clothing,433,0.35
1157,Clothing,269,0.22
1158,Clothing,34,0.03
1159,Clothing,351,0.28
1160,Clothing,443,0.35
1161,Clothing,41,0.03
1162,Clothing,351,0.28
1163,Clothing,486,0.39
1164,Clothing,379,0.3
1165,Clothing,473,0.38
1166,Clothing,342,0.27
1167,Clothing,202,0.16
1168,Clothing,3,0.0
1169,Clothing,184,0.15
1170,Clothing,21,0.02
1171,Clothing,59,0.05
1172,Clothing,317,0.25
1173,Clothing,1,0.0
1174,Clothing,138,0.11
1175,Clothing,447,0.36
1176,Clothing,327,0.26
1177,Clothing,358,0.29
1178,Clothing,149,0.12
1179,Clothing,372,0.3
1180,Clothing,461,0.37
1181,Clothing,116,0.09
1182,Clothing,72,0.06
1183,Clothing,384,0.31
1184,Clothing,293,0.23
1185,Clothing,147,0.12
1186,Clothing,97,0.08
1187,Clothing,53,0.04
1188,Clothing,222,0.18
1189,Clothing,235,0.19
1190,Clothing,366,0.29
1191,Clothing,169,0.14
1192,Clothing,196,0.16
1193,Clothing,86,0.07
1194,Clothing,169,0.14
1195,Clothing,215,0.17
1196,Clothing,331,0.26
1197,Clothing,459,0.37
1198,Clothing,351,0.28
1199,Clothing,222,0.18
1200,Drink,18,0.04
1201,Drink,57,0.11
1202,Drink,90,0.18
1203,Drink,18,0.04
1204,Drink,67,0.13
1205,Drink,40,0.08
1206,Drink,16,0.03
1207,Drink,26,0.05
1208,Drink,23,0.05
1209,Drink,56,0.11
1210,Drink,44,0.09
1211,Drink,49,0.1
1212,Drink,54,0.11
1213,Drink,62,0.12
1214,Drink,49,0.1
1215,Drink,93,0.19
1216,Drink,28,0.06
1217,Drink,25,0.05
1218,Drink,56,0.11
1219,Drink,26,0.05
1220,Drink,75,0.15
1221,Drink,90,0.18
1222,Drink,6,0.01
1223,Drink,49,0.1
1224,Drink,4,0.01
1225,Drink,29,0.06
1226,Drink,81,0.16
1227,Drink,10,0.02
1228,Drink,23,0.05
1229,Drink,46,0.09
1230,Drink,7,0.01
1231,Drink,95,0.19
1232,Drink,81,0.16
1233,Drink,86,0.17
1234,Drink,22,0.04
1235,Drink,29,0.06
1236,Drink,78,0.16
1237,Drink,38,0.08
1238,Drink,78,0.16
1239,Drink,11,0.02
1240,Drink,90,0.18
1241,Drink,65,0.13
1242,Drink,96,0.19
1243,Drink,36,0.07
1244,Drink,98,0.2
1245,Drink,45,0.09
1246,Drink,52,0.1
1247,Drink,58,0.12
1248,Drink,6,0.01
1249,Drink,80,0.16
1250,Drink,89,0.18
1251,Drink,66,0.13
1252,Drink,85,0.17
1253,Drink,83,0.17
1254,Drink,70,0.14
1255,Drink,94,0.19
1256,Drink,55,0.11
1257,Drink,74,0.15
1258,Drink,58,0.12
1259,Drink,62,0.12
1260,Drink,32,0.06
1261,Drink,90,0.18
1262,Drink,60,0.12
1263,Drink,27,0.05
1264,Drink,43,0.09
1265,Drink,34,0.07
1266,Drink,5,0.01
1267,Drink,5,0.01
1268,Drink,6,0.01
1269,Drink,20,0.04
1270,Drink,44,0.09
1271,Drink,0,0.0
1272,Drink,37,0.07
1273,Drink,83,0.17
1274,Drink,0,0.0
1275,Drink,17,0.03
1276,Drink,8,0.02
1277,Drink,100,0.2
1278,Drink,54,0.11
1279,Drink,87,0.17
1280,Drink,28,0.06
1281,Drink,77,0.15
1282,Drink,50,0.1
1283,Drink,71,0.14
1284,Drink,28,0.06
1285,Drink,58,0.12
1286,Drink,24,0.05
1287,Drink,43,0.09
1288,Drink,77,0.15
1289,Drink,13,0.03
1290,Drink,77,0.15
1291,Drink,10,0.02
1292,Drink,40,0.08
1293,Drink,41,0.08
1294,Drink,68,0.14
1295,Drink,58,0.12
1296,Drink,41,0.08
1297,Drink,32,0.06
1298,Drink,3,0.01
1299,Drink,66,0.13
1300,Drink,5,0.01
1301,Drink,24,0.05
1302,Drink,47,0.09
1303,Drink,10,0.02
1304,Drink,26,0.05
1305,Drink,67,0.13
1306,Drink,44,0.09
1307,Drink,24,0.05
1308,Drink,25,0.05
1309,Drink,32,0.06
1310,Drink,86,0.17
1311,Drink,93,0.19
1312,Drink,94,0.19
1313,Drink,38,0.08
1314,Drink,39,0.08
1315,Drink,66,0.13
1316,Drink,49,0.1
1317,Drink,32,0.06
1318,Drink,61,0.12
1319,Drink,44,0.09
1320,Drink,91,0.18
1321,Drink,30,0.06
1322,Drink,5,0.01
1323,Drink,39,0.08
1324,Drink,70,0.14
1325,Drink,9,0.02
1326,Drink,1,0.0
1327,Drink,58,0.12
1328,Drink,63,0.13
1329,Drink,92,0.18
1330,Drink,56,0.11
1331,Drink,6,0.01
1332,Drink,52,0.1
1333,Drink,63,0.13
1334,Drink,58,0.12
1335,Drink,56,0.11
1336,Drink,15,0.03
1337,Drink,10,0.02
1338,Drink,10,0.02
1339,Drink,30,0.06
1340,Drink,12,0.02
1341,Drink,97,0.19
1342,Drink,19,0.04
1343,Drink,52,0.1
1344,Drink,27,0.05
1345,Drink,56,0.11
1346,Drink,78,0.16
1347,Drink,9,0.02
1348,Drink,54,0.11
1349,Drink,71,0.14
1350,Drink,96,0.19
1351,Drink,50,0.1
1352,Drink,5,0.01
1353,Drink,23,0.05
1354,Drink,31,0.06
1355,Drink,62,0.12
1356,Drink,28,0.06
1357,Drink,16,0.03
1358,Drink,35,0.07
1359,Drink,45,0.09
1360,Drink,40,0.08
1361,Drink,55,0.11
1362,Drink,13,0.03
1363,Drink,71,0.14
1364,Drink,36,0.07
1365,Drink,78,0.16
1366,Drink,69,0.14
1367,Drink,100,0.2
1368,Drink,25,0.05
1369,Drink,91,0.18
1370,Drink,37,0.07
1371,Drink,99,0.2
1372,Drink,56,0.11
1373,Drink,65,0.13
1374,Drink,77,0.15
1375,Drink,59,0.12
1376,Drink,68,0.14
1377,Drink,81,0.16
1378,Drink,33,0.07
1379,Drink,34,0.07
1380,Drink,29,0.06
1381,Drink,2,0.0
1382,Drink,15,0.03
1383,Drink,78,0.16
1384,Drink,100,0.2
1385,Drink,91,0.18
1386,Drink,12,0.02
1387,Drink,22,0.04
1388,Drink,93,0.19
1389,Drink,53,0.11
1390,Drink,31,0.06
1391,Drink,27,0.05
1392,Drink,36,0.07
1393,Drink,94,0.19
1394,Drink,84,0.17
1395,Drink,0,0.0
1396,Drink,94,0.19
1397,Drink,68,0.14
1398,Drink,65,0.13
1399,Drink,54,0.11
1400,Drink,6,0.01
1401,Drink,15,0.03
1402,Drink,49,0.1
1403,Drink,82,0.16
1404,Drink,34,0.07
1405,Drink,15,0.03
1406,Drink,94,0.19
1407,Drink,72,0.14
1408,Drink,45,0.09
1409,Drink,29,0.06
1410,Drink,86,0.17
1411,Drink,91,0.18
1412,Drink,90,0.18
1413,Drink,69,0.14
1414,Drink,84,0.17
1415,Drink,36,0.07
1416,Drink,28,0.06
1417,Drink,94,0.19
1418,Drink,30,0.06
1419,Drink,8,0.02
1420,Drink,66,0.13
1421,Drink,39,0.08
1422,Drink,86,0.17
1423,Drink,41,0.08
1424,Drink,29,0.06
1425,Drink,47,0.09
1426,Drink,80,0.16
1427,Drink,61,0.12
1428,Drink,36,0.07
1429,Drink,74,0.15
1430,Drink,21,0.04
1431,Drink,17,0.03
1432,Drink,1,0.0
1433,Drink,70,0.14
1434,Drink,64,0.13
1435,Drink,41,0.08
1436,Drink,46,0.09
1437,Drink,74,0.15
1438,Drink,81,0.16
1439,Drink,3,0.01
1440,Drink,16,0.03
1441,Drink,50,0.1
1442,Drink,19,0.04
1443,Drink,22,0.04
1444,Drink,65,0.13
1445,Drink,9,0.02
1446,Drink,17,0.03
1447,Drink,97,0.19
1448,Drink,26,0.05
1449,Drink,100,0.2
1450,Drink,99,0.2
1451,Drink,63,0.13
1452,Drink,72,0.14
1453,Drink,98,0.2
1454,Drink,89,0.18
1455,Drink,27,0.05
1456,Drink,30,0.06
1457,Drink,93,0.19
1458,Drink,16,0.03
1459,Drink,29,0.06
1460,Drink,97,0.19
1461,Drink,49,0.1
1462,Drink,45,0.09
1463,Drink,77,0.15
1464,Drink,75,0.15
1465,Drink,16,0.03
1466,Drink,80,0.16
1467,Drink,63,0.13
1468,Drink,13,0.03
1469,Drink,78,0.16
1470,Drink,3,0.01
1471,Drink,67,0.13
1472,Drink,76,0.15
1473,Drink,45,0.09
1474,Drink,62,0.12
1475,Drink,58,0.12
1476,Drink,39,0.08
1477,Drink,1,0.0
1478,Drink,28,0.06
1479,Drink,71,0.14
1480,Drink,83,0.17
1481,Drink,20,0.04
1482,Drink,84,0.17
1483,Drink,63,0.13
1484,Drink,94,0.19
1485,Drink,61,0.12
1486,Drink,69,0.14
1487,Drink,40,0.08
1488,Drink,90,0.18
1489,Drink,10,0.02
1490,Drink,33,0.07
1491,Drink,17,0.03
1492,Drink,77,0.15
1493,Drink,51,0.1
1494,Drink,90,0.18
1495,Drink,24,0.05
1496,Drink,40,0.08
1497,Drink,100,0.2
1498,Drink,37,0.07
1499,Drink,49,0.1
1500,Drink,7,0.01
1501,Drink,26,0.05
1502,Drink,4,0.01
1503,Drink,40,0.08
1504,Drink,92,0.18
1505,Drink,95,0.19
1506,Drink,31,0.06
1507,Drink,43,0.09
1508,Drink,56,0.11
1509,Drink,85,0.17
1510,Drink,92,0.18
1511,Drink,84,0.17
1512,Drink,84,0.17
1513,Drink,28,0.06
1514,Drink,33,0.07
1515,Drink,44,0.09
1516,Drink,85,0.17
1517,Drink,20,0.04
1518,Drink,39,0.08
1519,Drink,2,0.0
1520,Drink,45,0.09
1521,Drink,73,0.15
1522,Drink,69,0.14
1523,Drink,7,0.01
1524,Drink,93,0.19
1525,Drink,80,0.16
1526,Drink,19,0.04
1527,Drink,45,0.09
1528,Drink,2,0.0
1529,Drink,62,0.12
1530,Drink,80,0.16
1531,Drink,7,0.01
1532,Drink,3,0.01
1533,Drink,30,0.06
1534,Drink,5,0.01
1535,Drink,1,0.0
1536,Drink,28,0.06
1537,Drink,83,0.17
1538,Drink,41,0.08
1539,Drink,8,0.02
1540,Drink,7,0.01
1541,Drink,44,0.09
1542,Drink,84,0.17
1543,Drink,54,0.11
1544,Drink,17,0.03
1545,Drink,27,0.05
1546,Drink,57,0.11
1547,Drink,55,0.11
1548,Drink,18,0.04
1549,Drink,45,0.09
1550,Drink,39,0.08
1551,Drink,22,0.04
1552,Drink,83,0.17
1553,Drink,42,0.08
1554,Drink,93,0.19
1555,Drink,100,0.2
1556,Drink,95,0.19
1557,Drink,52,0.1
1558,Drink,48,0.1
1559,Drink,1,0.0
1560,Drink,52,0.1
1561,Drink,33,0.07
1562,Drink,68,0.14
1563,Drink,68,0.14
1564,Drink,94,0.19
1565,Drink,87,0.17
1566,Drink,90,0.18
1567,Drink,59,0.12
1568,Drink,97,0.19
1569,Drink,5,0.01
1570,Drink,72,0.14
1571,Drink,15,0.03
1572,Drink,52,0.1
1573,Drink,49,0.1
1574,Drink,21,0.04
1575,Drink,0,0.0
1576,Drink,64,0.13
1577,Drink,17,0.03
1578,Drink,79,0.16
1579,Drink,84,0.17
1580,Drink,65,0.13
1581,Drink,93,0.19
1582,Drink,89,0.18
1583,Drink,18,0.04
1584,Drink,10,0.02
1585,Drink,42,0.08
1586,Drink,30,0.06
1587,Drink,22,0.04
1588,Drink,31,0.06
1589,Drink,2,0.0
1590,Drink,21,0.04
1591,Drink,95,0.19
1592,Drink,100,0.2
1593,Drink,87,0.17
1594,Drink,71,0.14
1595,Drink,21,0.04
1596,Drink,91,0.18
1597,Drink,10,0.02
1598,Drink,54,0.11
1599,Drink,76,0.15
1600,Footwear,6,0.04
1601,Footwear,39,0.23
1602,Footwear,40,0.24
1603,Footwear,29,0.17
1604,Footwear,45,0.27
1605,Footwear,9,0.05
1606,Footwear,39,0.23
1607,Footwear,38,0.23
1608,Footwear,2,0.01
1609,Footwear,16,0.1
1610,Footwear,21,0.13
1611,Footwear,47,0.28
1612,Footwear,46,0.28
1613,Footwear,24,0.14
1614,Footwear,1,0.01
1615,Footwear,40,0.24
1616,Footwear,2,0.01
1617,Footwear,31,0.19
1618,Footwear,5,0.03
1619,Footwear,22,0.13
1620,Footwear,18,0.11
1621,Footwear,42,0.25
1622,Footwear,9,0.05
1623,Footwear,29,0.17
1624,Footwear,15,0.09
1625,Footwear,32,0.19
1626,Footwear,22,0.13
1627,Footwear,10,0.06
1628,Footwear,47,0.28
1629,Footwear,48,0.29
1630,Footwear,25,0.15
1631,Footwear,21,0.13
1632,Footwear,17,0.1
1633,Footwear,31,0.19
1634,Footwear,25,0.15
1635,Footwear,0,0.0
1636,Footwear,19,0.11
1637,Footwear,33,0.2
1638,Footwear,18,0.11
1639,Footwear,35,0.21
1640,Footwear,30,0.18
1641,Footwear,2,0.01
1642,Footwear,49,0.29
1643,Footwear,34,0.2
1644,Footwear,36,0.22
1645,Footwear,35,0.21
1646,Footwear,16,0.1
1647,Footwear,43,0.26
1648,Footwear,2,0.01
1649,Footwear,29,0.17
1650,Footwear,25,0.15
1651,Footwear,46,0.28
1652,Footwear,7,0.04
1653,Footwear,25,0.15
1654,Footwear,22,0.13
1655,Footwear,31,0.19
1656,Footwear,3,0.02
1657,Footwear,1,0.01
1658,Footwear,17,0.1
1659,Footwear,47,0.28
1660,Footwear,2,0.01
1661,Footwear,16,0.1
1662,Footwear,43,0.26
1663,Footwear,43,0.26
1664,Footwear,37,0.22
1665,Footwear,44,0.26
1666,Footwear,49,0.29
1667,Footwear,18,0.11
1668,Footwear,43,0.26
1669,Footwear,48,0.29
1670,Footwear,13,0.08
1671,Footwear,48,0.29
1672,Footwear,33,0.2
1673,Footwear,33,0.2
1674,Footwear,21,0.13
1675,Footwear,24,0.14
1676,Footwear,16,0.1
1677,Footwear,13,0.08
1678,Footwear,7,0.04
1679,Footwear,36,0.22
1680,Footwear,21,0.13
1681,Footwear,15,0.09
1682,Footwear,37,0.22
1683,Footwear,43,0.26
1684,Footwear,46,0.28
1685,Footwear,34,0.2
1686,Footwear,43,0.26
1687,Footwear,22,0.13
1688,Footwear,10,0.06
1689,Footwear,9,0.05
1690,Footwear,21,0.13
1691,Footwear,47,0.28
1692,Footwear,0,0.0
1693,Footwear,37,0.22
1694,Footwear,3,0.02
1695,Footwear,36,0.22
1696,Footwear,9,0.05
1697,Footwear,22,0.13
1698,Footwear,23,0.14
1699,Footwear,18,0.11
1700,Footwear,40,0.24
1701,Footwear,18,0.11
1702,Footwear,20,0.12
1703,Footwear,31,0.19
1704,Footwear,50,0.3
1705,Footwear,25,0.15
1706,Footwear,38,0.23
1707,Footwear,27,0.16
1708,Footwear,10,0.06
1709,Footwear,0,0.0
1710,Footwear,50,0.3
1711,Footwear,9,0.05
1712,Footwear,36,0.22
1713,Footwear,2,0.01
1714,Footwear,28,0.17
1715,Footwear,8,0.05
1716,Footwear,21,0.13
1717,Footwear,0,0.0
1718,Footwear,46,0.28
1719,Footwear,30,0.18
1720,Footwear,42,0.25
1721,Footwear,42,0.25
1722,Footwear,49,0.29
1723,Footwear,16,0.1
1724,Footwear,47,0.28
1725,Footwear,39,0.23
1726,Footwear,12,0.07
1727,Footwear,4,0.02
1728,Footwear,35,0.21
1729,Footwear,27,0.16
1730,Footwear,17,0.1
1731,Footwear,11,0.07
1732,Footwear,33,0.2
1733,Footwear,10,0.06
1734,Footwear,4,0.02
1735,Footwear,42,0.25
1736,Footwear,40,0.24
1737,Footwear,10,0.06
1738,Footwear,37,0.22
1739,Footwear,7,0.04
1740,Footwear,32,0.19
1741,Footwear,40,0.24
1742,Footwear,50,0.3
1743,Footwear,34,0.2
1744,Footwear,38,0.23
1745,Footwear,24,0.14
1746,Footwear,48,0.29
1747,Footwear,27,0.16
1748,Footwear,17,0.1
1749,Footwear,19,0.11
1750,Footwear,18,0.11
1751,Footwear,0,0.0
1752,Footwear,27,0.16
1753,Footwear,49,0.29
1754,Footwear,45,0.27
1755,Footwear,17,0.1
1756,Footwear,16,0.1
1757,Footwear,34,0.2
1758,Footwear,33,0.2
1759,Footwear,35,0.21
1760,Footwear,20,0.12
1761,Footwear,21,0.13
1762,Footwear,12,0.07
1763,Footwear,45,0.27
1764,Footwear,50,0.3
1765,Footwear,27,0.16
1766,Footwear,50,0.3
1767,Footwear,9,0.05
1768,Footwear,0,0.0
1769,Footwear,48,0.29
1770,Footwear,32,0.19
1771,Footwear,9,0.05
1772,Footwear,50,0.3
1773,Footwear,42,0.25
1774,Footwear,44,0.26
1775,Footwear,50,0.3
1776,Footwear,36,0.22
1777,Footwear,24,0.14
1778,Footwear,23,0.14
1779,Footwear,29,0.17
1780,Footwear,2,0.01
1781,Footwear,35,0.21
1782,Footwear,26,0.16
1783,Footwear,40,0.24
1784,Footwear,39,0.23
1785,Footwear,48,0.29
1786,Footwear,14,0.08
1787,Footwear,1,0.01
1788,Footwear,23,0.14
1789,Footwear,33,0.2
1790,Footwear,10,0.06
1791,Footwear,43,0.26
1792,Footwear,12,0.07
1793,Footwear,40,0.24
1794,Footwear,22,0.13
1795,Footwear,40,0.24
1796,Footwear,44,0.26
1797,Footwear,31,0.19
1798,Footwear,1,0.01
1799,Footwear,46,0.28
1800,Footwear,47,0.28
1801,Footwear,15,0.09
1802,Footwear,36,0.22
1803,Footwear,15,0.09
1804,Footwear,17,0.1
1805,Footwear,11,0.07
1806,Footwear,48,0.29
1807,Footwear,26,0.16
1808,Footwear,4,0.02
1809,Footwear,36,0.22
1810,Footwear,28,0.17
1811,Footwear,15,0.09
1812,Footwear,47,0.28
1813,Footwear,45,0.27
1814,Footwear,28,0.17
1815,Footwear,32,0.19
1816,Footwear,45,0.27
1817,Footwear,6,0.04
1818,Footwear,12,0.07
1819,Footwear,10,0.06
1820,Footwear,28,0.17
1821,Footwear,4,0.02
1822,Footwear,27,0.16
1823,Footwear,40,0.24
1824,Footwear,25,0.15
1825,Footwear,17,0.1
1826,Footwear,16,0.1
1827,Footwear,27,0.16
1828,Footwear,48,0.29
1829,Footwear,49,0.29
1830,Footwear,22,0.13
1831,Footwear,39,0.23
1832,Footwear,20,0.12
1833,Footwear,5,0.03
1834,Footwear,19,0.11
1835,Footwear,1,0.01
1836,Footwear,31,0.19
1837,Footwear,0,0.0
1838,Footwear,48,0.29
1839,Footwear,16,0.1
1840,Footwear,12,0.07
1841,Footwear,48,0.29
1842,Footwear,25,0.15
1843,Footwear,24,0.14
1844,Footwear,27,0.16
1845,Footwear,49,0.29
1846,Footwear,40,0.24
1847,Footwear,40,0.24
1848,Footwear,43,0.26
1849,Footwear,24,0.14
1850,Footwear,44,0.26
1851,Footwear,2,0.01
1852,Footwear,37,0.22
1853,Footwear,29,0.17
1854,Footwear,22,0.13
1855,Footwear,36,0.22
1856,Footwear,8,0.05
1857,Footwear,36,0.22
1858,Footwear,45,0.27
1859,Footwear,17,0.1
1860,Footwear,20,0.12
1861,Footwear,1,0.01
1862,Footwear,25,0.15
1863,Footwear,30,0.18
1864,Footwear,33,0.2
1865,Footwear,8,0.05
1866,Footwear,2,0.01
1867,Footwear,5,0.03
1868,Footwear,36,0.22
1869,Footwear,22,0.13
1870,Footwear,23,0.14
1871,Footwear,0,0.0
1872,Footwear,4,0.02
1873,Footwear,12,0.07
1874,Footwear,45,0.27
1875,Footwear,7,0.04
1876,Footwear,42,0.25
1877,Footwear,34,0.2
1878,Footwear,30,0.18
1879,Footwear,2,0.01
1880,Footwear,20,0.12
1881,Footwear,1,0.01
1882,Footwear,20,0.12
1883,Footwear,25,0.15
1884,Footwear,8,0.05
1885,Footwear,48,0.29
1886,Footwear,40,0.24
1887,Footwear,17,0.1
1888,Footwear,26,0.16
1889,Footwear,42,0.25
1890,Footwear,9,0.05
1891,Footwear,38,0.23
1892,Footwear,9,0.05
1893,Footwear,25,0.15
1894,Footwear,19,0.11
1895,Footwear,32,0.19
1896,Footwear,3,0.02
1897,Footwear,10,0.06
1898,Footwear,8,0.05
1899,Footwear,8,0.05
1900,Footwear,30,0.18
1901,Footwear,45,0.27
1902,Footwear,41,0.25
1903,Footwear,45,0.27
1904,Footwear,48,0.29
1905,Footwear,46,0.28
1906,Footwear,2,0.01
1907,Footwear,46,0.28
1908,Footwear,33,0.2
1909,Footwear,2,0.01
1910,Footwear,35,0.21
1911,Footwear,44,0.26
1912,Footwear,47,0.28
1913,Footwear,44,0.26
1914,Footwear,40,0.24
1915,Footwear,24,0.14
1916,Footwear,11,0.07
1917,Footwear,22,0.13
1918,Footwear,37,0.22
1919,Footwear,5,0.03
1920,Footwear,5,0.03
1921,Footwear,35,0.21
1922,Footwear,11,0.07
1923,Footwear,16,0.1
1924,Footwear,12,0.07
1925,Footwear,16,0.1
1926,Footwear,20,0.12
1927,Footwear,44,0.26
1928,Footwear,45,0.27
1929,Footwear,16,0.1
1930,Footwear,50,0.3
1931,Footwear,16,0.1
1932,Footwear,33,0.2
1933,Footwear,29,0.17
1934,Footwear,9,0.05
1935,Footwear,48,0.29
1936,Footwear,28,0.17
1937,Footwear,35,0.21
1938,Footwear,9,0.05
1939,Footwear,2,0.01
1940,Footwear,40,0.24
1941,Footwear,37,0.22
1942,Footwear,11,0.07
1943,Footwear,41,0.25
1944,Footwear,32,0.19
1945,Footwear,2,0.01
1946,Footwear,48,0.29
1947,Footwear,20,0.12
1948,Footwear,4,0.02
1949,Footwear,12,0.07
1950,Footwear,41,0.25
1951,Footwear,50,0.3
1952,Footwear,29,0.17
1953,Footwear,39,0.23
1954,Footwear,15,0.09
1955,Footwear,29,0.17
1956,Footwear,33,0.2
1957,Footwear,10,0.06
1958,Footwear,45,0.27
1959,Footwear,21,0.13
1960,Footwear,41,0.25
1961,Footwear,8,0.05
1962,Footwear,30,0.18
1963,Footwear,49,0.29
1964,Footwear,35,0.21
1965,Footwear,3,0.02
1966,Footwear,34,0.2
1967,Footwear,5,0.03
1968,Footwear,33,0.2
1969,Footwear,21,0.13
1970,Footwear,0,0.0
1971,Footwear,49,0.29
1972,Footwear,5,0.03
1973,Footwear,6,0.04
1974,Footwear,27,0.16
1975,Footwear,38,0.23
1976,Footwear,22,0.13
1977,Footwear,36,0.22
1978,Footwear,28,0.17
1979,Footwear,21,0.13
1980,Footwear,24,0.14
1981,Footwear,32,0.19
1982,Footwear,23,0.14
1983,Footwear,40,0.24
1984,Footwear,7,0.04
1985,Footwear,8,0.05
1986,Footwear,20,0.12
1987,Footwear,1,0.01
1988,Footwear,11,0.07
1989,Footwear,46,0.28
1990,Footwear,8,0.05
1991,Footwear,1,0.01
1992,Footwear,21,0.13
1993,Footwear,38,0.23
1994,Footwear,12,0.07
1995,Footwear,2,0.01
1996,Footwear,26,0.16
1997,Footwear,41,0.25
1998,Footwear,3,0.02
1999,Footwear,44,0.26
